time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
4.020000000000002,2.37427237285,-5.36883947008,24.0422997741,6.09034873559,6.2370917492,0.0,1.67988742616,-3.90576867059,4.88185632026,-0.0851101407426,0.0191315997537,0.0,440.73807355554214,440.5224452404357,439.24672134398367,442.2268270668938
4.080000000000001,2.47582775096,-5.60706918059,24.3355549822,6.08558120216,6.23867680287,0.0,1.70513606066,-4.03572476226,4.89296705023,-0.0700521455757,0.0380159791499,0.0,441.9278560049986,443.48213441803546,442.3447080596128,443.57802498125454
4.14,2.57874212135,-5.8526697888,24.6268014988,6.08140068999,6.24051605891,0.0,1.72516688429,-4.15144741041,4.81536692492,-0.068932166689,0.00884069867644,0.0,414.54095271927196,411.96908291081354,414.57315999961514,414.66750398283483
4.199999999999998,2.68276178749,-6.1049778952,24.9117863217,6.07715553738,6.2405306477,0.0,1.74213370175,-4.25933236838,4.68447980118,-0.0746651035767,-0.0286914962779,0.0,396.0586597201738,392.59074972748414,395.5814798550138,395.04856417943586
4.259999999999997,2.78802043913,-6.36488390718,25.1938458502,6.07271790176,6.2388627913,0.0,1.76662429272,-4.40467101856,4.71699365747,-0.0725882989316,-0.0260674748311,0.0,449.4723161725904,449.68477459060506,449.4859532023193,449.65005944421983
4.319999999999996,2.89485195199,-6.63396964086,25.4794526418,6.06818816818,6.23777630543,0.0,1.79451974946,-4.56530389183,4.80243576799,-0.0820529254291,-0.00566067005376,0.0,466.9536333564565,468.5431445515917,467.0707037768127,466.32762680477305
4.379999999999995,3.00321511105,-6.91207216477,25.7667587024,6.06352331314,6.23764947422,0.0,1.81758723918,-4.70531130122,4.77419837527,-0.0702939236131,0.0041741989945,0.0,431.5512328315886,432.38079416023544,432.80970480315705,433.7934107817407
4.439999999999993,3.113003228,-7.19889187924,26.0532700912,6.05915265415,6.23750997592,0.0,1.84198120783,-4.85583498752,4.77579723395,-0.0785037245882,-0.0203264638516,0.0,444.1504752136624,442.13615190550166,443.0729330226703,442.3931602185313
4.499999999999992,3.2241330847,-7.4942413399,26.3371586822,6.05457057722,6.23649603544,0.0,1.86243091747,-4.98971011453,4.68720007914,-0.072408411526,-0.0108006719721,0.0,412.59701721681927,413.4373941375994,413.741365224567,414.27269117395633
4.559999999999991,3.33656115655,-7.79801628694,26.6169379116,6.05015039675,6.23604845241,0.0,1.88520264126,-5.13665838848,4.63860810485,-0.0763181063155,-0.00149871879325,0.0,426.6655873080589,427.45927721781254,427.37685581382334,427.0389473427733
4.6199999999999894,3.45041101225,-8.1109762793,26.8948499971,6.04607490759,6.23553784736,0.0,1.90978975681,-5.29586243615,4.62477003323,-0.0549504971334,-0.0286976389474,0.0,439.765034861109,437.5058996807803,438.6805230660095,440.447885363453
4.679999999999988,3.56565038401,-8.43312037565,27.1699298937,6.04291620501,6.23432374589,0.0,1.93163138056,-5.44277595686,4.54456176355,-0.0483940246824,-0.00717239201509,0.0,416.275825746378,418.1555118608325,417.4903918916369,418.0601756954682
4.739999999999987,3.6822591286,-8.7643950545,27.4410731744,6.04007969636,6.23412561104,0.0,1.95533706917,-5.60018449997,4.49341110925,-0.0451270456835,0.00349091368421,0.0,427.7286055243065,428.63601325821304,426.52107159348503,426.7986052241223
4.799999999999986,3.80009040312,-9.10423540126,27.7051999861,6.03758165477,6.23425355188,0.0,1.97237777529,-5.72840819148,4.31135479394,-0.0354329762938,-0.00073370079582,0.0,380.6793266919348,380.27471930122596,380.8156379480931,381.7407589138629
4.859999999999984,3.91907258122,-9.45251331812,27.9610108342,6.03554262321,6.23421130789,0.0,1.99369306326,-5.88134433161,4.21577036782,-0.0312332093004,-0.00064485844689,0.0,411.6474945390313,411.65537372178204,410.5307043170457,410.90268603077953
4.919999999999983,4.03950077331,-9.8109101794,28.2144383237,6.03352893117,6.23493199545,0.0,2.02050621556,-6.06560648266,4.23135081381,-0.0386791813336,0.02966737094,0.0,447.2154595087357,449.67807385897896,448.69846255806254,448.09300855959367
4.979999999999982,4.16157025187,-10.1807496601,28.4699001113,6.03154116784,6.23680959766,0.0,2.04824574124,-6.26276103384,4.28338502931,-0.0238615171418,0.0343611998094,0.0,461.6450977297376,462.015685957395,459.6385829719941,460.8111730611145
5.0399999999999805,4.28546102266,-10.5636042272,28.7326729018,6.03030121149,6.23873305161,0.0,2.08112337358,-6.49923454706,4.47434650032,-0.014938743001,0.0269995755102,0.0,504.1300970078105,503.5980496842703,503.9314133424519,504.5761451696167
